time,user_domain,computer,process_name,event_type
372,C332$@DOM1,C332,P13,Start
372,C332$@DOM1,C332,P14,Start
372,C372$@DOM1,C372,P16,Start
372,C3748$@DOM1,C3748,P16,Start
372,C41$@DOM1,C41,P301,Start
372,C465$@DOM1,C465,P47,End
372,C565$@DOM1,C565,P104,Start
372,C707$@DOM1,C707,P1,End
372,C948$@DOM1,C948,P16,Start
372,NETWORK SERVICE@C2149,C2149,P9,End
372,U67@C1723,C1723,P59,End
372,U67@C1723,C1723,P59,Start
373,C1003$@DOM1,C1003,P47,End
373,C1042$@DOM1,C1042,P25,End
373,C1042$@DOM1,C1042,P25,Start
373,C1042$@DOM1,C1042,P5,End
373,C1042$@DOM1,C1042,P5,Start
373,C1124$@DOM1,C1124,P9,End
373,C1382$@DOM1,C1382,P5,Start
373,C153$@DOM1,C153,P16,Start
373,C1646$@DOM1,C1646,P25,End
373,C1646$@DOM1,C1646,P25,Start
373,C1707$@DOM1,C1707,P60,End
373,C1707$@DOM1,C1707,P60,Start
373,C1707$@DOM1,C1707,P63,Start
373,C2057$@DOM1,C2057,P5,Start
373,C2211$@DOM1,C2211,P10,Start
373,C2471$@DOM1,C2471,P16,Start
373,C2711$@DOM1,C2711,P9,End
373,C291$@DOM1,C291,P16,Start
373,C409$@DOM1,C409,P16,Start
373,C495$@DOM1,C495,P89,Start
373,C520$@DOM1,C520,P16,Start
373,C522$@DOM1,C522,P10,Start
373,C553$@DOM1,C553,P25,End
373,C553$@DOM1,C553,P5,End
373,C980$@DOM1,C980,P16,Start
373,LOCAL SERVICE@C1382,C1382,P22,End
373,LOCAL SERVICE@C1382,C1382,P22,Start
373,LOCAL SERVICE@C1382,C1382,P5,End
373,LOCAL SERVICE@C2057,C2057,P22,End
373,LOCAL SERVICE@C2057,C2057,P22,Start
373,LOCAL SERVICE@C2057,C2057,P5,End
374,C1270$@DOM1,C1270,P16,Start
374,C1313$@DOM1,C1313,P13,Start
374,C1313$@DOM1,C1313,P14,Start
374,C1353$@DOM1,C1353,P16,Start
374,C1425$@DOM1,C1425,P16,Start
374,C1432$@DOM1,C1432,P21,End
374,C1432$@DOM1,C1432,P21,Start
374,C1432$@DOM1,C1432,P86,End
374,C1432$@DOM1,C1432,P86,Start
374,C1535$@DOM1,C1535,P16,Start
374,C1797$@DOM1,C1797,P47,Start
374,C1879$@DOM1,C1879,P9,Start
374,C211$@DOM1,C211,P10,Start
374,C236$@DOM1,C236,P12,Start
374,C236$@DOM1,C236,P5,Start
374,C3030$@DOM1,C3030,P25,Start
374,C332$@DOM1,C332,P10,Start
374,C3993$@DOM1,C3993,P16,End
374,C3993$@DOM1,C3993,P16,Start
374,C3993$@DOM1,C3993,P21,End
374,C3993$@DOM1,C3993,P233,End
374,C3993$@DOM1,C3993,P25,End
374,C3993$@DOM1,C3993,P25,Start
374,C3993$@DOM1,C3993,P28,End
374,C3993$@DOM1,C3993,P29,End
374,C3993$@DOM1,C3993,P5,End
374,C3993$@DOM1,C3993,P5,Start
374,C4100$@DOM1,C4100,P13,Start
374,C4100$@DOM1,C4100,P14,Start
374,C4187$@DOM1,C4187,P10,Start
374,C444$@DOM1,C444,P21,Start
374,C542$@DOM1,C542,P91,Start
374,C543$@DOM1,C543,P16,Start
374,C5850$@DOM1,C5850,P13,Start
374,C5850$@DOM1,C5850,P14,Start
374,U1839@DOM1,C332,P334,Start
374,U1839@DOM1,C332,P4,Start
374,U67@C822,C822,P59,Start
375,C1200$@DOM1,C1200,P5,Start
375,C1200$@DOM1,C1200,P99,Start
375,C1262$@DOM1,C1262,P1,End
375,C1400$@DOM1,C1400,P16,Start
375,C1459$@DOM1,C1459,P16,Start
375,C1624$@DOM1,C1624,P21,End
375,C1624$@DOM1,C1624,P21,Start
375,C1624$@DOM1,C1624,P50,End
375,C1624$@DOM1,C1624,P50,Start
375,C1624$@DOM1,C1624,P86,End
375,C1624$@DOM1,C1624,P86,Start
375,C1700$@DOM1,C1700,P9,Start
375,C1797$@DOM1,C1797,P9,Start
375,C1871$@DOM1,C1871,P47,Start
375,C310$@DOM1,C310,P47,Start
375,C3993$@DOM1,C3993,P21,Start
375,C3993$@DOM1,C3993,P233,Start
375,C3993$@DOM1,C3993,P28,Start
375,C3993$@DOM1,C3993,P29,Start
375,C3993$@DOM1,C3993,P5,Start
375,C476$@DOM1,C476,P16,End
375,C573$@DOM1,C573,P13,Start
375,C573$@DOM1,C573,P14,Start
375,C731$@DOM1,C731,P10,Start
375,C923$@DOM1,C923,P25,Start
375,C943$@DOM1,C943,P16,End
376,C101$@DOM1,C101,P25,End
376,C101$@DOM1,C101,P25,Start
376,C101$@DOM1,C101,P5,End
376,C101$@DOM1,C101,P5,Start
376,C101$@DOM1,C101,P9,Start
376,C1405$@DOM1,C1405,P16,Start
376,C1484$@DOM1,C1484,P16,End
376,C1651$@DOM1,C1651,P16,Start
376,C1665$@DOM1,C1665,P298,End
376,C1665$@DOM1,C1665,P298,Start
376,C1665$@DOM1,C1665,P299,End
376,C1665$@DOM1,C1665,P299,Start
376,C1665$@DOM1,C1665,P300,End
376,C1665$@DOM1,C1665,P300,Start
376,C1685$@DOM1,C1685,P5,End
376,C1685$@DOM1,C1685,P5,Start
376,C1685$@DOM1,C1685,P60,End
376,C1685$@DOM1,C1685,P60,Start
376,C1741$@DOM1,C1741,P9,End
376,C1859$@DOM1,C1859,P13,Start
376,C1863$@DOM1,C1863,P59,End
376,C1964$@DOM1,C1964,P5,Start
376,C2166$@DOM1,C2166,P16,Start
376,C236$@DOM1,C236,P103,Start
376,C236$@DOM1,C236,P5,Start
376,C2661$@DOM1,C2661,P10,Start
376,C30$@DOM1,C30,P10,Start
376,C304$@DOM1,C304,P16,Start
376,C3591$@DOM1,C3591,P4,Start
376,C443$@DOM1,C443,P16,Start
376,C504$@DOM1,C504,P16,Start
376,C523$@DOM1,C523,P25,End
376,C523$@DOM1,C523,P5,End
376,C5799$@DOM1,C5799,P16,Start
376,C66$@DOM1,C66,P16,Start
376,C818$@DOM1,C818,P10,Start
376,C923$@DOM1,C923,P25,End
376,U117@DOM1,C1964,P25,Start
376,U1839@DOM1,C332,P153,Start
376,U67@C1723,C1723,P59,End
376,U67@C1723,C1723,P59,Start
377,C1010$@DOM1,C1010,P16,Start
377,C1200$@DOM1,C1200,P100,End
377,C1200$@DOM1,C1200,P100,Start
377,C1200$@DOM1,C1200,P21,End
377,C1200$@DOM1,C1200,P21,Start
377,C1200$@DOM1,C1200,P5,End
377,C1200$@DOM1,C1200,P5,Start
377,C1200$@DOM1,C1200,P99,End
377,C1200$@DOM1,C1200,P99,Start
377,C1470$@DOM1,C1470,P16,Start
377,C1482$@DOM1,C1482,P16,Start
377,C1654$@DOM1,C1654,P54,End
377,C2471$@DOM1,C2471,P16,End
377,C25$@DOM1,C25,P9,Start
377,C268$@DOM1,C268,P16,Start
377,C291$@DOM1,C291,P16,End
377,C294$@DOM1,C294,P13,Start
377,C294$@DOM1,C294,P14,Start
377,C338$@DOM1,C338,P9,End
377,C342$@DOM1,C342,P16,Start
377,C3738$@DOM1,C3738,P16,Start
377,C3993$@DOM1,C3993,P21,End
377,C3993$@DOM1,C3993,P25,End
377,C3993$@DOM1,C3993,P28,End
377,C3993$@DOM1,C3993,P29,End
377,C3993$@DOM1,C3993,P5,End
377,C430$@DOM1,C430,P16,Start
377,C55$@DOM1,C55,P16,Start
377,C688$@DOM1,C688,P16,Start
377,C729$@DOM1,C729,P10,Start
377,C765$@DOM1,C765,P145,Start
377,C765$@DOM1,C765,P5,End
377,C765$@DOM1,C765,P5,Start
377,C765$@DOM1,C765,P56,End
377,C765$@DOM1,C765,P56,Start
377,C765$@DOM1,C765,P9,Start
377,C920$@DOM1,C920,P16,Start
377,C97$@DOM1,C97,P25,Start
377,C97$@DOM1,C97,P5,Start
377,LOCAL SERVICE@C667,C667,P10,End
378,C1041$@DOM1,C1041,P59,Start
378,C1043$@DOM1,C1043,P16,Start
378,C1193$@DOM1,C1193,P16,Start
378,C1273$@DOM1,C1273,P16,Start
378,C1483$@DOM1,C1483,P16,Start
378,C1495$@DOM1,C1495,P14,Start
378,C1673$@DOM1,C1673,P19,End
378,C1685$@DOM1,C1685,P5,End
378,C1685$@DOM1,C1685,P5,Start
378,C1685$@DOM1,C1685,P60,End
378,C1685$@DOM1,C1685,P60,Start
378,C1685$@DOM1,C1685,P63,Start
378,C1707$@DOM1,C1707,P100,End
378,C1707$@DOM1,C1707,P100,Start
378,C1707$@DOM1,C1707,P21,End
378,C1707$@DOM1,C1707,P21,Start
378,C1707$@DOM1,C1707,P60,End
378,C1707$@DOM1,C1707,P60,Start
378,C1707$@DOM1,C1707,P63,End
378,C1707$@DOM1,C1707,P63,Start
378,C1707$@DOM1,C1707,P99,End
378,C1707$@DOM1,C1707,P99,Start
378,C1751$@DOM1,C1751,P16,Start
378,C1859$@DOM1,C1859,P14,Start
378,C1893$@DOM1,C1893,P21,End
378,C1893$@DOM1,C1893,P21,Start
378,C1893$@DOM1,C1893,P50,End
378,C1893$@DOM1,C1893,P50,Start
378,C1893$@DOM1,C1893,P86,End
378,C1893$@DOM1,C1893,P86,Start
378,C2077$@DOM1,C2077,P47,Start
378,C236$@DOM1,C236,P12,Start
378,C236$@DOM1,C236,P5,Start
378,C241$@DOM1,C241,P5,Start
378,C2433$@DOM1,C2433,P16,End
378,C3666$@DOM1,C3666,P16,Start
378,C4003$@DOM1,C4003,P21,End
378,C4003$@DOM1,C4003,P21,Start
378,C4003$@DOM1,C4003,P233,End
378,C4003$@DOM1,C4003,P25,End
378,C4003$@DOM1,C4003,P25,Start
378,C4003$@DOM1,C4003,P28,End
378,C4003$@DOM1,C4003,P28,Start
378,C4003$@DOM1,C4003,P29,End
378,C4003$@DOM1,C4003,P29,Start
378,C4003$@DOM1,C4003,P5,End
378,C4003$@DOM1,C4003,P5,Start
378,C651$@DOM1,C651,P9,Start
378,LOCAL SERVICE@C241,C241,P17,End
378,LOCAL SERVICE@C241,C241,P17,Start
378,LOCAL SERVICE@C241,C241,P18,End
378,LOCAL SERVICE@C241,C241,P18,Start
378,LOCAL SERVICE@C241,C241,P5,End
378,LOCAL SERVICE@C629,C629,P10,End
378,U117@DOM1,C1964,P25,End
378,U117@DOM1,C1964,P5,End
378,U1839@DOM1,C332,P152,Start
378,U1839@DOM1,C332,P247,Start
379,C1021$@DOM1,C1021,P16,Start
379,C1200$@DOM1,C1200,P100,End
379,C1200$@DOM1,C1200,P100,Start
379,C1200$@DOM1,C1200,P21,End
379,C1200$@DOM1,C1200,P21,Start
379,C1200$@DOM1,C1200,P5,End
379,C1200$@DOM1,C1200,P5,Start
379,C1200$@DOM1,C1200,P99,End
379,C1200$@DOM1,C1200,P99,Start
379,C14$@DOM1,C14,P16,Start
379,C2125$@DOM1,C2125,P21,End
379,C2125$@DOM1,C2125,P21,Start
379,C2125$@DOM1,C2125,P54,End
379,C2125$@DOM1,C2125,P54,Start
379,C3030$@DOM1,C3030,P25,End
379,C387$@DOM1,C387,P16,Start
379,C4003$@DOM1,C4003,P233,Start
379,C4003$@DOM1,C4003,P29,Start
379,C749$@DOM1,C749,P16,Start
379,C802$@DOM1,C802,P59,Start
380,C1053$@DOM1,C1053,P16,Start
380,C1085$@DOM1,C1085,P25,End
380,C1085$@DOM1,C1085,P5,End
380,C1291$@DOM1,C1291,P13,Start
380,C1291$@DOM1,C1291,P14,Start
380,C1476$@DOM1,C1476,P10,Start
380,C1547$@DOM1,C1547,P16,Start
380,C1624$@DOM1,C1624,P50,End
380,C1624$@DOM1,C1624,P50,Start
380,C1685$@DOM1,C1685,P5,End
380,C1685$@DOM1,C1685,P63,End
380,C1866$@DOM1,C1866,P10,Start
380,C1883$@DOM1,C1883,P59,End
380,C1883$@DOM1,C1883,P59,Start
380,C2602$@DOM1,C2602,P16,Start
380,C2816$@DOM1,C2816,P10,Start
380,C326$@DOM1,C326,P16,Start
380,C3526$@DOM1,C3526,P10,Start
380,C3554$@DOM1,C3554,P19,Start
380,C3647$@DOM1,C3647,P4,Start
380,C3810$@DOM1,C3810,P9,End
380,C402$@DOM1,C402,P16,Start
380,C494$@DOM1,C494,P16,Start
380,C504$@DOM1,C504,P16,End
380,C651$@DOM1,C651,P19,Start
380,C718$@DOM1,C718,P16,Start
380,C885$@DOM1,C885,P124,Start
380,U174@DOM1,C152,P34,Start
380,U175@DOM1,C101,P8,End
380,U1839@DOM1,C332,P247,Start
381,C1089$@DOM1,C1089,P5,Start
381,C1197$@DOM1,C1197,P16,Start
381,C1200$@DOM1,C1200,P100,End
381,C1200$@DOM1,C1200,P5,End
381,C1200$@DOM1,C1200,P99,End
381,C1215$@DOM1,C1215,P16,Start
381,C1357$@DOM1,C1357,P16,Start
381,C1482$@DOM1,C1482,P16,End
381,C1507$@DOM1,C1507,P10,Start
381,C1539$@DOM1,C1539,P10,Start
381,C1551$@DOM1,C1551,P1,End
381,C1567$@DOM1,C1567,P5,Start
381,C1797$@DOM1,C1797,P47,End
381,C19$@DOM1,C19,P16,Start
381,C2382$@DOM1,C2382,P9,End
381,C2603$@DOM1,C2603,P16,Start
381,C2869$@DOM1,C2869,P9,End
381,C3112$@DOM1,C3112,P16,Start
381,C3328$@DOM1,C3328,P16,Start
381,C338$@DOM1,C338,P47,Start
381,C338$@DOM1,C338,P9,Start
381,C3389$@DOM1,C3389,P10,Start
381,C3784$@DOM1,C3784,P16,Start
381,C4003$@DOM1,C4003,P21,End
381,C4003$@DOM1,C4003,P25,End
381,C4003$@DOM1,C4003,P28,End
381,C4003$@DOM1,C4003,P29,End
381,C4003$@DOM1,C4003,P5,End
381,C4027$@DOM1,C4027,P4,Start
381,C425$@DOM1,C425,P16,Start
381,C486$@DOM1,C486,P5,Start
381,C546$@DOM1,C546,P13,End
381,C546$@DOM1,C546,P14,End
381,C615$@DOM1,C615,P16,Start
381,C765$@DOM1,C765,P5,End
381,C765$@DOM1,C765,P5,Start
381,C765$@DOM1,C765,P56,End
381,C765$@DOM1,C765,P56,Start
381,C850$@DOM1,C850,P16,Start
381,C988$@DOM1,C988,P25,End
381,C988$@DOM1,C988,P5,End
381,LOCAL SERVICE@C1089,C1089,P17,End
381,LOCAL SERVICE@C1089,C1089,P17,Start
381,LOCAL SERVICE@C1089,C1089,P18,End
381,LOCAL SERVICE@C1089,C1089,P18,Start
381,LOCAL SERVICE@C1089,C1089,P5,End
381,LOCAL SERVICE@C1567,C1567,P22,End
381,LOCAL SERVICE@C1567,C1567,P22,Start
381,LOCAL SERVICE@C1567,C1567,P5,End
381,LOCAL SERVICE@C486,C486,P18,End
381,LOCAL SERVICE@C486,C486,P18,Start
381,LOCAL SERVICE@C486,C486,P22,End
381,LOCAL SERVICE@C486,C486,P22,Start
381,LOCAL SERVICE@C486,C486,P5,End
381,LOCAL SERVICE@C500,C500,P22,Start
382,C1042$@DOM1,C1042,P5,Start
382,C1225$@DOM1,C1225,P16,Start
382,C1280$@DOM1,C1280,P16,Start
382,C1373$@DOM1,C1373,P16,Start
382,C1413$@DOM1,C1413,P16,Start
382,C1737$@DOM1,C1737,P25,End
382,C1737$@DOM1,C1737,P25,Start
382,C1737$@DOM1,C1737,P5,End
382,C1737$@DOM1,C1737,P5,Start
382,C1737$@DOM1,C1737,P9,Start
382,C1871$@DOM1,C1871,P47,End
382,C2899$@DOM1,C2899,P8,End
382,C310$@DOM1,C310,P47,End
382,C312$@DOM1,C312,P13,Start
382,C312$@DOM1,C312,P14,Start
382,C332$@DOM1,C332,P13,Start
382,C346$@DOM1,C346,P47,Start
382,C346$@DOM1,C346,P9,Start
382,C407$@DOM1,C407,P16,Start
382,C4095$@DOM1,C4095,P23,End
382,C4095$@DOM1,C4095,P23,Start
382,C4095$@DOM1,C4095,P24,End
382,C4095$@DOM1,C4095,P24,Start
382,C4095$@DOM1,C4095,P5,Start
382,C4095$@DOM1,C4095,P83,Start
382,C4095$@DOM1,C4095,P9,Start
382,C443$@DOM1,C443,P16,End
382,C524$@DOM1,C524,P10,Start
382,C559$@DOM1,C559,P260,Start
382,C621$@DOM1,C621,P21,End
382,C621$@DOM1,C621,P21,Start
382,C621$@DOM1,C621,P66,End
382,C621$@DOM1,C621,P66,Start
382,C735$@DOM1,C735,P16,Start
382,C884$@DOM1,C884,P1,End
382,C919$@DOM1,C919,P16,Start
382,LOCAL SERVICE@C1042,C1042,P22,End
382,LOCAL SERVICE@C1042,C1042,P22,Start
382,LOCAL SERVICE@C1042,C1042,P5,End
382,LOCAL SERVICE@C523,C523,P9,End
382,U1839@DOM1,C332,P258,Start
382,U38@DOM1,C968,P34,Start
383,C1010$@DOM1,C1010,P16,End
383,C1227$@DOM1,C1227,P16,Start
383,C1459$@DOM1,C1459,P16,End
383,C1694$@DOM1,C1694,P16,Start
383,C2039$@DOM1,C2039,P16,Start
383,C2382$@DOM1,C2382,P9,Start
383,C251$@DOM1,C251,P16,Start
383,C2564$@DOM1,C2564,P16,Start
383,C2686$@DOM1,C2686,P10,Start
383,C2951$@DOM1,C2951,P47,Start
383,C399$@DOM1,C399,P16,Start
383,C4027$@DOM1,C4027,P4,Start
383,C4095$@DOM1,C4095,P23,End
383,C4095$@DOM1,C4095,P24,End
383,C4095$@DOM1,C4095,P24,Start
383,C430$@DOM1,C430,P16,End
383,C486$@DOM1,C486,P5,Start
383,C489$@DOM1,C489,P10,Start
383,C605$@DOM1,C605,P16,Start
383,C621$@DOM1,C621,P21,End
383,C621$@DOM1,C621,P21,Start
383,C621$@DOM1,C621,P64,End
383,C621$@DOM1,C621,P64,Start
383,C621$@DOM1,C621,P66,End
383,C621$@DOM1,C621,P66,Start
383,C621$@DOM1,C621,P81,Start
383,C828$@DOM1,C828,P10,Start
383,C988$@DOM1,C988,P25,End
383,C988$@DOM1,C988,P25,Start
383,C988$@DOM1,C988,P5,End
383,C988$@DOM1,C988,P5,Start
383,C988$@DOM1,C988,P9,Start
383,LOCAL SERVICE@C486,C486,P17,End
383,LOCAL SERVICE@C486,C486,P17,Start
383,LOCAL SERVICE@C486,C486,P5,End
383,LOCAL SERVICE@C553,C553,P9,End
383,U147@DOM1,C528,P8,End
383,U67@C1933,C1933,P59,End
383,U67@C1933,C1933,P59,Start
384,C1074$@DOM1,C1074,P10,Start
384,C1265$@DOM1,C1265,P16,Start
384,C142$@DOM1,C142,P16,Start
384,C1532$@DOM1,C1532,P59,Start
384,C1599$@DOM1,C1599,P9,Start
384,C1703$@DOM1,C1703,P25,End
384,C1703$@DOM1,C1703,P25,Start
384,C1723$@DOM1,C1723,P59,End
384,C1723$@DOM1,C1723,P59,Start
384,C236$@DOM1,C236,P12,Start
384,C236$@DOM1,C236,P5,Start
384,C300$@DOM1,C300,P16,Start
384,C3647$@DOM1,C3647,P4,Start
384,C3718$@DOM1,C3718,P16,Start
384,C3844$@DOM1,C3844,P16,Start
384,C4095$@DOM1,C4095,P23,End
384,C4095$@DOM1,C4095,P23,Start
384,C4095$@DOM1,C4095,P24,End
384,C4095$@DOM1,C4095,P24,Start
384,C4095$@DOM1,C4095,P5,End
384,C4095$@DOM1,C4095,P83,End
384,C4245$@DOM1,C4245,P47,Start
384,C4253$@DOM1,C4253,P8,Start
384,C444$@DOM1,C444,P21,Start
384,C542$@DOM1,C542,P13,Start
384,C542$@DOM1,C542,P14,Start
384,C621$@DOM1,C621,P21,End
384,C621$@DOM1,C621,P21,Start
384,C621$@DOM1,C621,P66,End
384,C621$@DOM1,C621,P66,Start
385,C1019$@DOM1,C1019,P10,Start
385,C1021$@DOM1,C1021,P16,End
385,C1369$@DOM1,C1369,P16,Start
385,C1418$@DOM1,C1418,P10,Start
385,C1508$@DOM1,C1508,P16,Start
385,C1624$@DOM1,C1624,P50,End
385,C1624$@DOM1,C1624,P50,Start
385,C1654$@DOM1,C1654,P21,End
385,C1654$@DOM1,C1654,P21,Start
385,C1654$@DOM1,C1654,P54,End
385,C1654$@DOM1,C1654,P54,Start
385,C202$@DOM1,C202,P16,Start
385,C4071$@DOM1,C4071,P10,Start
385,C615$@DOM1,C615,P16,End
385,C765$@DOM1,C765,P5,End
385,C765$@DOM1,C765,P5,Start
385,C765$@DOM1,C765,P56,End
385,C765$@DOM1,C765,P56,Start
385,C782$@DOM1,C782,P16,Start
385,C828$@DOM1,C828,P16,Start
385,C901$@DOM1,C901,P16,Start
385,U154@C398,C398,P59,Start
386,C1045$@DOM1,C1045,P3,Start
386,C110$@DOM1,C110,P16,Start
386,C1142$@DOM1,C1142,P16,Start
386,C1165$@DOM1,C1165,P16,Start
386,C1215$@DOM1,C1215,P16,End
386,C1750$@DOM1,C1750,P25,Start
386,C190$@DOM1,C190,P16,Start
386,C2095$@DOM1,C2095,P21,Start
386,C2095$@DOM1,C2095,P86,Start
386,C2233$@DOM1,C2233,P25,Start
386,C2245$@DOM1,C2245,P119,Start
386,C257$@DOM1,C257,P13,Start
386,C257$@DOM1,C257,P14,Start
386,C308$@DOM1,C308,P16,Start
386,C3503$@DOM1,C3503,P16,Start
386,C3681$@DOM1,C3681,P16,Start
386,C3983$@DOM1,C3983,P25,Start
386,C4010$@DOM1,C4010,P14,End
386,C4253$@DOM1,C4253,P13,Start
386,C4253$@DOM1,C4253,P5,Start
386,C4253$@DOM1,C4253,P7,Start
386,C482$@DOM1,C482,P47,Start
386,C919$@DOM1,C919,P16,End
386,U154@C398,C398,P59,End
386,U433@DOM1,C4010,P13,End
387,C1262$@DOM1,C1262,P16,Start
387,C1331$@DOM1,C1331,P16,Start
387,C150$@DOM1,C150,P16,Start
387,C1934$@DOM1,C1934,P16,Start
387,C2382$@DOM1,C2382,P25,End
387,C2382$@DOM1,C2382,P25,Start
387,C2382$@DOM1,C2382,P5,End
387,C2382$@DOM1,C2382,P5,Start
387,C2603$@DOM1,C2603,P16,End
387,C2794$@DOM1,C2794,P9,Start
387,C2962$@DOM1,C2962,P47,Start
387,C338$@DOM1,C338,P47,End
387,C447$@DOM1,C447,P16,Start
387,C546$@DOM1,C546,P16,Start
387,C555$@DOM1,C555,P10,Start
387,C600$@DOM1,C600,P16,Start
387,C954$@DOM1,C954,P16,Start
387,C999$@DOM1,C999,P16,Start
387,LOCAL SERVICE@C318,C318,P10,End
388,C1048$@DOM1,C1048,P16,Start
388,C1081$@DOM1,C1081,P16,Start
388,C1139$@DOM1,C1139,P5,Start
388,C1373$@DOM1,C1373,P16,End
388,C1422$@DOM1,C1422,P16,Start
388,C1430$@DOM1,C1430,P16,Start
388,C1611$@DOM1,C1611,P5,Start
388,C1646$@DOM1,C1646,P119,Start
388,C1685$@DOM1,C1685,P5,End
388,C1685$@DOM1,C1685,P5,Start
388,C1685$@DOM1,C1685,P60,End
388,C1685$@DOM1,C1685,P60,Start
388,C1685$@DOM1,C1685,P63,End
388,C1685$@DOM1,C1685,P63,Start
388,C1700$@DOM1,C1700,P47,Start
388,C1707$@DOM1,C1707,P60,End
388,C1707$@DOM1,C1707,P60,Start
388,C1707$@DOM1,C1707,P63,End
388,C1707$@DOM1,C1707,P63,Start
388,C1727$@DOM1,C1727,P25,Start
388,C211$@DOM1,C211,P16,Start
388,C2148$@DOM1,C2148,P50,Start
388,C236$@DOM1,C236,P12,Start
388,C236$@DOM1,C236,P5,Start
388,C2609$@DOM1,C2609,P16,Start
388,C2637$@DOM1,C2637,P16,Start
388,C300$@DOM1,C300,P16,End
388,C346$@DOM1,C346,P47,End
388,C3591$@DOM1,C3591,P4,End
388,C3854$@DOM1,C3854,P16,Start
388,C4253$@DOM1,C4253,P14,Start
388,C621$@DOM1,C621,P81,End
388,C624$@DOM1,C624,P16,Start
388,LOCAL SERVICE@C1139,C1139,P17,End
388,LOCAL SERVICE@C1139,C1139,P17,Start
388,LOCAL SERVICE@C1139,C1139,P18,End
388,LOCAL SERVICE@C1139,C1139,P18,Start
388,LOCAL SERVICE@C1139,C1139,P5,End
388,LOCAL SERVICE@C1611,C1611,P17,End
388,LOCAL SERVICE@C1611,C1611,P17,Start
388,LOCAL SERVICE@C1611,C1611,P18,End
388,LOCAL SERVICE@C1611,C1611,P18,Start
388,LOCAL SERVICE@C1611,C1611,P5,End
388,NETWORK SERVICE@C1862,C1862,P9,End
388,U169@C1646,C1646,P119,End
388,U67@C1933,C1933,P59,End
389,C1105$@DOM1,C1105,P16,Start
389,C1319$@DOM1,C1319,P5,Start
389,C1369$@DOM1,C1369,P16,End
389,C1557$@DOM1,C1557,P16,Start
389,C1703$@DOM1,C1703,P25,End
389,C1703$@DOM1,C1703,P25,Start
389,C2039$@DOM1,C2039,P16,End
389,C2077$@DOM1,C2077,P47,End
389,C2564$@DOM1,C2564,P16,End
389,C293$@DOM1,C293,P16,Start
389,C299$@DOM1,C299,P10,Start
389,C3556$@DOM1,C3556,P10,Start
389,C393$@DOM1,C393,P16,Start
389,C448$@DOM1,C448,P47,Start
389,C448$@DOM1,C448,P9,Start
389,C487$@DOM1,C487,P16,Start
389,C679$@DOM1,C679,P14,Start
389,C746$@DOM1,C746,P10,Start
389,C772$@DOM1,C772,P16,Start
389,C853$@DOM1,C853,P16,Start
389,C863$@DOM1,C863,P16,Start
389,LOCAL SERVICE@C1319,C1319,P22,End
389,LOCAL SERVICE@C1319,C1319,P22,Start
389,LOCAL SERVICE@C1319,C1319,P5,End
389,LOCAL SERVICE@C500,C500,P17,End
389,LOCAL SERVICE@C500,C500,P17,Start
389,LOCAL SERVICE@C500,C500,P18,End
389,LOCAL SERVICE@C500,C500,P18,Start
389,LOCAL SERVICE@C500,C500,P22,End
389,U112@DOM1,C1136,P34,Start
390,C1042$@DOM1,C1042,P5,Start
390,C1045$@DOM1,C1045,P1,End
390,C1219$@DOM1,C1219,P10,Start
390,C1624$@DOM1,C1624,P50,End
390,C1624$@DOM1,C1624,P50,Start
390,C1685$@DOM1,C1685,P5,End
390,C1685$@DOM1,C1685,P5,Start
390,C1685$@DOM1,C1685,P60,End
390,C1685$@DOM1,C1685,P60,Start
390,C1685$@DOM1,C1685,P63,Start
390,C1750$@DOM1,C1750,P25,End
390,C1750$@DOM1,C1750,P25,Start
390,C1796$@DOM1,C1796,P16,Start
390,C2267$@DOM1,C2267,P16,Start
390,C236$@DOM1,C236,P12,Start
390,C236$@DOM1,C236,P5,Start
390,C308$@DOM1,C308,P16,End
390,C3483$@DOM1,C3483,P25,Start
390,C3483$@DOM1,C3483,P5,Start
390,C3839$@DOM1,C3839,P16,Start
390,C4187$@DOM1,C4187,P101,Start
390,C4253$@DOM1,C4253,P25,Start
390,C4253$@DOM1,C4253,P5,Start
390,C632$@DOM1,C632,P10,Start
390,C901$@DOM1,C901,P16,End
390,C966$@DOM1,C966,P16,Start
390,LOCAL SERVICE@C1042,C1042,P17,End
390,LOCAL SERVICE@C1042,C1042,P17,Start
390,LOCAL SERVICE@C1042,C1042,P5,End
390,LOCAL SERVICE@C3038,C3038,P10,End
390,LOCAL SERVICE@C466,C466,P9,End
391,C1042$@DOM1,C1042,P5,Start
391,C1262$@DOM1,C1262,P16,End
391,C1319$@DOM1,C1319,P16,Start
391,C1382$@DOM1,C1382,P5,Start
391,C1490$@DOM1,C1490,P16,Start
391,C1492$@DOM1,C1492,P16,Start
391,C1972$@DOM1,C1972,P143,Start
391,C2046$@DOM1,C2046,P21,Start
391,C2390$@DOM1,C2390,P9,End
391,C25$@DOM1,C25,P16,Start
391,C2969$@DOM1,C2969,P16,Start
391,C3983$@DOM1,C3983,P25,End
391,C404$@DOM1,C404,P52,Start
391,C4137$@DOM1,C4137,P23,Start
391,C4137$@DOM1,C4137,P5,Start
391,C4137$@DOM1,C4137,P83,Start
391,C4245$@DOM1,C4245,P47,End
391,C546$@DOM1,C546,P16,End
391,C556$@DOM1,C556,P9,End
391,C580$@DOM1,C580,P13,Start
