time,duration,src_computer,src_port,dst_computer,dst_port,protocol,packet_count,byte_count
738,0,C25440,,C1685,,6,6,420
738,28,C2270,,C5721,22.0,6,20,3356
738,28,C5721,22.0,C2270,,6,18,2442
739,0,C3083,,C5788,,6,1,64
739,0,C5788,,C3083,,6,1,46
739,1,C3173,,C4639,,6,3,138
739,13,C3173,135.0,C4639,,6,6,716
739,60,C486,,C5736,445.0,6,52,11240
739,60,C5571,,C12166,161.0,17,4,428
739,60,C5736,445.0,C486,,6,40,5328
739,69,C195,,C5721,445.0,6,630,129240
740,0,C128,,C1707,,6,5,856
740,0,C128,,C1707,,6,5,856
740,0,C16054,,C19924,,6,1,46
740,0,C16054,,C19924,,6,1,46
740,0,C1685,,C25440,,6,5,2694
740,0,C1707,,C128,,6,4,414
740,0,C1707,,C128,,6,4,413
740,0,C19924,,C16054,,6,1,64
740,0,C19924,,C16054,,6,1,64
740,0,C25440,,C1685,,6,7,1294
740,0,C3173,445.0,C1744,,6,1,79
740,1,C3173,,C4639,,6,3,138
740,37,C16137,,C7632,,6,10,592
741,0,C1065,389.0,C5672,,17,1,117
741,0,C16054,,C19924,,6,1,46
741,0,C1685,,C25440,,6,4,445
741,0,C19924,,C16054,,6,1,64
741,0,C20510,,C7632,,6,1,48
741,0,C25440,,C1685,,6,6,922
741,0,C3083,,C5788,,6,1,64
741,0,C3083,,C5788,,6,1,64
741,0,C528,389.0,C5671,,17,1,195
741,0,C5445,,C706,80.0,6,1,46
741,0,C5672,,C1065,389.0,17,1,80
741,0,C5788,,C3083,,6,1,46
741,0,C5788,,C3083,,6,1,46
741,0,C706,80.0,C4233,,6,4,511
741,16,C457,445.0,C890,,6,9,1653
741,16,C890,,C457,445.0,6,13,4217
741,31,C528,135.0,C5671,,6,5,432
741,31,C528,,C5671,,6,10,1516
741,60,C4233,,C706,80.0,6,8,2998
742,0,C1685,,C2226,,6,4,409
742,0,C1707,,C375,,6,4,414
742,0,C1707,,C375,,6,4,413
742,0,C2226,,C1685,,6,5,853
742,0,C375,,C1707,,6,5,857
742,0,C375,,C1707,,6,5,857
742,0,C528,389.0,C5671,,6,25,28115
742,0,C528,389.0,C5671,,6,6,800
742,1,C1685,,C2226,,6,4,410
742,1,C2226,,C1685,,6,5,853
742,10,C480,,C379,,6,8,4687
742,11,C379,,C480,,6,12,836
742,11,C528,445.0,C5671,,6,12,3154
742,17,C3031,,C5030,443.0,6,6,1590
742,17,C5030,443.0,C3031,,6,5,1469
742,35,C15818,,C7632,,6,10,528
742,35,C2591,,C5720,445.0,6,4,278
742,35,C5720,445.0,C2591,,6,2,186
742,38,C1015,,C2912,,6,2,92
742,60,C4369,,C5721,445.0,6,34,4316
742,60,C5721,445.0,C4369,,6,32,3568
742,9,C3851,,C8490,,6,3,144
743,0,C1065,389.0,C5713,,17,1,117
743,0,C3083,,C5788,,6,1,64
743,0,C5713,,C1065,389.0,17,1,80
743,0,C5788,,C3083,,6,1,46
743,10,C263,,C1685,,6,9,2854
743,10,C3597,,C1685,,6,6,1222
743,11,C189,,C529,445.0,6,13,4233
743,11,C529,445.0,C189,,6,9,1653
743,15,C2935,,C1685,,6,10,4525
743,35,C15818,,C7632,,6,10,528
743,35,C16137,,C7632,,6,10,592
743,35,C16137,,C7632,,6,10,592
743,35,C16137,,C7632,,6,10,592
743,5,C1685,,C3597,,6,4,2760
743,6,C1685,,C263,,6,6,2976
743,6,C1685,,C2935,,6,6,2977
743,9,C1340,,C787,,6,3,144
744,0,C1065,445.0,C602,,6,1,46
744,0,C528,389.0,C2702,,17,1,195
744,0,C528,88.0,C2702,,6,5,352
744,0,C602,,C1065,445.0,6,1,52
744,10,C2976,,C1707,,6,6,1127
744,34,C2997,,C5721,445.0,6,4,278
744,34,C5721,445.0,C2997,,6,2,186
744,5,C1707,,C2976,,6,4,2755
745,0,C16054,,C19924,,6,1,46
745,0,C19924,,C16054,,6,1,64
745,0,C3083,,C5788,,6,1,64
745,0,C3083,,C5788,,6,1,64
745,0,C3083,,C5788,,6,1,64
745,0,C3173,,C1554,,6,1,46
745,0,C3173,,C1554,,6,2,92
745,0,C3277,1194.0,C46,445.0,6,2,94
745,0,C3277,,C46,,1,1,60
745,0,C3457,,C706,80.0,6,1,46
745,0,C46,445.0,C3277,1194.0,6,1,48
745,0,C46,,C3277,,1,1,60
745,0,C5788,,C3083,,6,1,46
745,0,C5788,,C3083,,6,1,46
745,0,C5788,,C3083,,6,1,46
745,1,C3173,,C1538,,6,3,138
745,12,C3173,135.0,C1538,,6,6,716
745,13,C3173,135.0,C1554,,6,6,716
745,15,C528,445.0,C2535,,6,9,1653
745,16,C205,,C467,445.0,6,13,4233
745,16,C467,445.0,C205,,6,9,1653
745,2,C3173,,C1554,,6,3,138
745,35,C23098,,C7632,,6,10,592
745,59,C4174,137.0,C194,137.0,17,9,756
745,8,C3277,,C46,139.0,6,47,7241
745,8,C46,139.0,C3277,,6,45,6952
746,0,C16054,,C19924,,6,1,46
746,0,C16054,,C19924,,6,1,46
746,0,C1685,,C17008,,6,4,372
746,0,C1685,,C17008,,6,4,372
746,0,C1685,,C17008,,6,4,372
746,0,C17008,,C1707,,6,6,430
746,0,C17008,,C1685,,6,6,420
746,0,C17008,,C1707,,6,7,481
746,0,C17008,,C1685,,6,7,482
746,0,C17008,,C1707,,6,6,420
746,0,C17008,,C1685,,6,6,429
746,0,C1707,,C17008,,6,4,376
746,0,C1707,,C17008,,6,4,376
746,0,C1707,,C17008,,6,4,376
746,0,C19924,,C16054,,6,1,64
746,0,C19924,,C16054,,6,1,64
746,0,C4015,137.0,C4174,137.0,17,1,78
746,0,C4015,137.0,C4920,137.0,17,2,156
746,0,C4015,,C528,389.0,17,1,191
746,0,C4174,137.0,C4015,137.0,17,1,84
746,0,C4920,137.0,C4015,137.0,17,2,174
746,0,C528,389.0,C4015,,17,1,195
746,1,C3173,,C1538,,6,3,138
746,10,C330,,C1685,,6,6,1191
746,14,C2798,,C467,445.0,6,13,4217
746,14,C467,445.0,C2798,,6,9,1653
746,3,C24451,137.0,C4920,137.0,17,3,288
746,30,C4015,,C586,135.0,6,8,853
746,30,C586,135.0,C4015,,6,6,624
746,35,C15930,,C9411,,6,10,528
746,35,C15930,,C7632,,6,10,528
746,35,C23773,,C5721,445.0,6,4,372
746,35,C24954,,C7632,,6,10,592
746,35,C24954,,C10022,,6,10,592
746,35,C5721,445.0,C23773,,6,2,380
746,36,C20510,,C7632,,6,10,592
746,5,C1707,,C3198,,6,4,2755
746,6,C1685,,C330,,6,4,2752
746,61,C51,,C5721,445.0,6,46,17361
746,61,C5721,445.0,C51,,6,43,11249
746,9,C3198,,C1707,,6,6,1213
747,0,C11573,111.0,C5736,,17,1,56
747,0,C2109,389.0,C4692,,17,1,117
747,0,C25525,445.0,C1412,,6,1,46
747,0,C3097,,C529,88.0,6,6,1811
747,0,C3097,,C467,389.0,17,1,193
747,0,C467,389.0,C3097,,17,1,193
747,0,C4692,,C2109,389.0,17,1,80
747,0,C529,88.0,C3097,,6,6,1764
747,0,C5736,,C11573,111.0,17,1,84
747,10,C2654,,C1685,,6,9,2954
747,10,C820,,C1685,,6,6,1222
747,15,C3097,,C467,135.0,6,7,644
747,15,C467,135.0,C3097,,6,5,600
747,35,C23098,,C7632,,6,10,592
747,35,C24954,,C7632,,6,10,592
747,35,C24954,,C10022,,6,10,592
747,35,C3097,,C467,,6,11,3099
747,35,C467,,C3097,,6,9,1488
747,5,C1685,,C820,,6,4,2752
747,6,C1685,,C2654,,6,6,2976
747,60,C3774,,C22620,161.0,17,4,428
748,0,C1065,389.0,C5753,,17,1,191
748,0,C1065,389.0,C5753,,17,1,117
748,0,C1685,,C17008,,6,5,2694
748,0,C17008,,C1685,,6,7,1262
748,0,C2109,389.0,C3097,,6,10,4245
748,0,C2109,389.0,C3097,,6,8,1855
748,0,C2109,389.0,C3097,,6,8,3178
748,0,C2109,389.0,C3097,,17,1,195
748,0,C3083,,C5788,,6,1,64
748,0,C3097,,C2109,389.0,6,12,3535
748,0,C3097,,C2109,389.0,6,10,3098
748,0,C3097,,C529,88.0,6,4,1554
748,0,C3097,,C529,88.0,6,6,1784
748,0,C3097,,C529,88.0,6,5,2622
748,0,C3097,,C529,88.0,6,6,1812
748,0,C3097,,C529,88.0,6,6,1797
748,0,C3097,,C2109,389.0,6,11,2854
748,0,C3097,,C529,88.0,6,6,1797
748,0,C3097,,C529,389.0,6,14,3722
748,0,C3097,,C529,88.0,6,6,1797
748,0,C3097,,C2109,389.0,17,1,192
748,0,C4434,,C5030,443.0,6,2,92
748,0,C5030,443.0,C4434,,6,1,46
748,0,C529,389.0,C3097,,6,12,6981
748,0,C529,88.0,C3097,,6,4,1564
748,0,C529,88.0,C3097,,6,6,1730
748,0,C529,88.0,C3097,,6,5,360
748,0,C529,88.0,C3097,,6,6,1766
748,0,C529,88.0,C3097,,6,6,1756
748,0,C529,88.0,C3097,,6,6,1756
748,0,C529,88.0,C3097,,6,6,1756
748,0,C5753,,C1065,389.0,17,1,108
748,0,C5753,,C1065,389.0,17,1,80
748,0,C5788,,C3083,,6,1,46
748,10,C109,,C1707,,6,6,1094
748,10,C924,,C1707,,6,6,1223
748,14,C3097,,C467,445.0,6,14,4449
748,14,C467,445.0,C3097,,6,10,2933
748,26,C3097,,C586,445.0,6,162,35195
748,26,C586,445.0,C3097,,6,178,112272
748,3,C3097,,C467,389.0,6,21,5804
748,3,C467,389.0,C3097,,6,26,28137
748,35,C8177,,C7632,,6,10,592
748,6,C1707,,C109,,6,4,2580
748,6,C1707,,C924,,6,4,2755
748,60,C2588,,C8553,,6,4,209
748,69,C3173,445.0,C1744,,6,407,42791
749,0,C1221,,C5720,445.0,6,1,52
749,0,C1423,,C5720,445.0,6,1,46
749,0,C16054,,C19924,,6,1,46
749,0,C1685,,C17008,,6,4,445
749,0,C17008,,C1685,,6,6,922
749,0,C1835,,C5720,445.0,6,1,46
749,0,C1835,,C5720,445.0,6,1,46
749,0,C19924,,C16054,,6,1,64
749,0,C204,,C5720,445.0,6,1,46
749,0,C3083,,C5788,,6,1,64
749,0,C3083,,C5788,,6,1,64
749,0,C3083,,C5788,,6,1,64
749,0,C334,,C5720,445.0,6,1,46
749,0,C367,,C5720,445.0,6,1,46
749,0,C5720,445.0,C100,,6,1,46
749,0,C5720,445.0,C1002,,6,1,46
749,0,C5720,445.0,C1019,,6,1,46
749,0,C5720,445.0,C1039,,6,1,46
749,0,C5720,445.0,C1059,,6,1,46
749,0,C5720,445.0,C1059,,6,1,46
749,0,C5720,445.0,C1103,,6,1,46
749,0,C5720,445.0,C1403,,6,1,46
749,0,C5720,445.0,C1403,,6,1,46
749,0,C5720,445.0,C1411,,6,1,46
749,0,C5720,445.0,C1411,,6,1,46
749,0,C5720,445.0,C1423,,6,1,46
749,0,C5720,445.0,C149,,6,1,46
749,0,C5720,445.0,C1524,,6,1,46
749,0,C5720,445.0,C1553,,6,1,46
749,0,C5720,445.0,C1556,,6,1,46
749,0,C5720,445.0,C1923,,6,1,46
749,0,C5720,445.0,C2035,,6,1,46
749,0,C5720,445.0,C2291,,6,1,46
749,0,C5720,445.0,C2291,,6,1,46
749,0,C5720,445.0,C235,,6,1,46
749,0,C5720,445.0,C2372,,6,1,46
749,0,C5720,445.0,C270,,6,1,46
749,0,C5720,445.0,C281,,6,1,46
749,0,C5720,445.0,C311,,6,1,46
749,0,C5720,445.0,C3333,,6,1,46
749,0,C5720,445.0,C3462,,6,1,46
749,0,C5720,445.0,C3865,,6,1,46
749,0,C5720,445.0,C3890,,6,1,46
749,0,C5720,445.0,C4,,6,1,46
749,0,C5720,445.0,C4711,,6,1,46
749,0,C5720,445.0,C5,,6,1,46
749,0,C5720,445.0,C50,,6,1,46
749,0,C5720,445.0,C5015,,6,1,46
749,0,C5720,445.0,C532,,6,1,46
749,0,C5720,445.0,C542,,6,1,46
749,0,C5720,445.0,C602,,6,1,46
749,0,C5720,445.0,C624,,6,1,46
749,0,C5720,445.0,C668,,6,1,46
749,0,C5720,445.0,C674,,6,1,46
749,0,C5720,445.0,C674,,6,1,46
749,0,C5720,445.0,C684,,6,1,46
749,0,C5720,445.0,C707,,6,1,46
749,0,C5720,445.0,C735,,6,1,46
749,0,C5720,445.0,C749,,6,1,46
749,0,C5720,445.0,C76,,6,1,46
749,0,C5720,445.0,C780,,6,1,46
749,0,C5720,445.0,C807,,6,1,46
749,0,C5720,445.0,C816,,6,1,46
749,0,C5720,445.0,C896,,6,1,46
749,0,C5720,445.0,C898,,6,1,46
749,0,C5788,,C3083,,6,1,46
749,0,C5788,,C3083,,6,1,46
749,0,C5788,,C3083,,6,1,46
749,0,C602,,C5720,445.0,6,1,46
749,0,C898,,C5720,445.0,6,1,46
749,10,C23957,,C1707,,6,9,2981
749,35,C15930,,C7632,,6,10,528
749,35,C15930,,C9411,,6,10,528
749,38,C1015,,C375,,6,2,92
749,6,C1707,,C23957,,6,6,2975
749,9,C3871,,C23147,,6,3,144
750,0,C100,,C5720,445.0,6,1,46
750,0,C1002,,C5720,445.0,6,1,46
750,0,C1019,,C5720,445.0,6,1,46
750,0,C1039,,C5720,445.0,6,1,46
750,0,C1051,,C5720,445.0,6,1,46
750,0,C1059,,C5720,445.0,6,1,46
750,0,C1059,,C5720,445.0,6,1,46
750,0,C1062,,C5720,445.0,6,1,46
750,0,C1062,,C5720,445.0,6,1,46
750,0,C1090,,C5720,445.0,6,1,46
750,0,C1103,,C5720,445.0,6,1,46
750,0,C1105,,C5720,445.0,6,1,46
750,0,C1111,,C5720,445.0,6,1,46
750,0,C1116,,C5720,445.0,6,1,46
750,0,C1134,,C5720,445.0,6,1,46
750,0,C1137,,C5720,445.0,6,1,46
750,0,C1178,,C5720,445.0,6,1,46
750,0,C1187,,C5720,445.0,6,1,46
750,0,C1264,,C5720,445.0,6,1,46
750,0,C1284,,C5720,445.0,6,1,46
750,0,C1290,,C5720,445.0,6,1,46
750,0,C1291,,C5720,445.0,6,1,46
750,0,C1325,,C5720,445.0,6,1,46
750,0,C1347,,C5720,445.0,6,1,46
750,0,C1350,,C5720,445.0,6,1,46
750,0,C1403,,C5720,445.0,6,1,46
750,0,C1403,,C5720,445.0,6,1,46
750,0,C1411,,C5720,445.0,6,1,46
750,0,C1411,,C5720,445.0,6,1,46
750,0,C1425,,C5720,445.0,6,1,46
750,0,C1429,,C5720,445.0,6,1,46
750,0,C144,,C5720,445.0,6,1,46
750,0,C1443,,C5720,445.0,6,1,46
750,0,C1445,,C5720,445.0,6,1,46
750,0,C1468,,C5720,445.0,6,1,46
750,0,C1488,,C5720,445.0,6,1,46
750,0,C149,,C5720,445.0,6,1,46
750,0,C1517,,C5720,445.0,6,1,46
750,0,C1520,,C5720,445.0,6,1,46
750,0,C1524,,C5720,445.0,6,1,46
750,0,C153,,C5720,445.0,6,1,46
750,0,C1540,,C5720,445.0,6,1,46
750,0,C1540,,C5720,445.0,6,1,46
750,0,C1553,,C5720,445.0,6,1,46
750,0,C1556,,C5720,445.0,6,1,46
750,0,C1561,,C5720,445.0,6,1,46
750,0,C1574,,C5720,445.0,6,1,46
750,0,C16,,C5720,445.0,6,1,46
750,0,C1649,,C5720,445.0,6,1,46
750,0,C1650,,C5720,445.0,6,1,46
750,0,C1655,,C5720,445.0,6,1,46
750,0,C1712,,C5720,445.0,6,1,46
750,0,C1717,,C5720,445.0,6,1,46
750,0,C1726,,C5720,445.0,6,1,46
750,0,C18,,C5720,445.0,6,1,46
750,0,C1801,,C5720,445.0,6,1,46
750,0,C1813,,C5720,445.0,6,1,46
750,0,C1825,,C5720,445.0,6,1,46
750,0,C1825,,C5720,445.0,6,1,46
750,0,C1834,,C5720,445.0,6,1,46
750,0,C1834,,C5720,445.0,6,1,46
750,0,C1837,,C5720,445.0,6,1,46
750,0,C1849,,C5720,445.0,6,1,46
750,0,C1865,,C5720,445.0,6,1,46
750,0,C1923,,C5720,445.0,6,1,46
750,0,C203,,C5720,445.0,6,1,46
750,0,C2035,,C5720,445.0,6,1,46
750,0,C204,,C5720,445.0,6,1,46
750,0,C204,,C5720,445.0,6,1,46
750,0,C2089,,C5720,445.0,6,1,46
750,0,C218,,C5720,445.0,6,1,46
750,0,C219,,C5720,445.0,6,1,46
750,0,C2203,,C5720,445.0,6,1,46
750,0,C228,,C5720,445.0,6,1,46
750,0,C2291,,C5720,445.0,6,1,46
750,0,C2291,,C5720,445.0,6,1,46
750,0,C2300,,C5720,445.0,6,1,46
750,0,C2306,,C5720,445.0,6,1,46
750,0,C232,,C5720,445.0,6,1,46
750,0,C235,,C5720,445.0,6,1,46
750,0,C2372,,C5720,445.0,6,1,46
750,0,C24,,C5720,445.0,6,1,46
750,0,C2560,,C5720,445.0,6,1,46
750,0,C268,,C5720,445.0,6,1,46
750,0,C270,,C5720,445.0,6,1,46
750,0,C272,,C5720,445.0,6,1,46
750,0,C272,,C5720,445.0,6,1,46
750,0,C272,,C5720,445.0,6,1,46
750,0,C281,,C5720,445.0,6,1,46
750,0,C2811,,C5720,445.0,6,1,46
750,0,C2955,,C5720,445.0,6,1,46
750,0,C3035,,C5720,445.0,6,1,46
750,0,C3036,,C5720,445.0,6,1,46
750,0,C3036,,C5720,445.0,6,1,46
750,0,C311,,C5720,445.0,6,1,46
750,0,C3318,,C5720,445.0,6,1,46
750,0,C333,,C5720,445.0,6,1,46
750,0,C3333,,C5720,445.0,6,1,46
750,0,C3424,,C5720,445.0,6,1,46
750,0,C344,,C5720,445.0,6,1,46
750,0,C3462,,C5720,445.0,6,1,46
750,0,C3541,,C5720,445.0,6,1,46
750,0,C3745,,C5720,445.0,6,1,46
750,0,C3748,,C5720,445.0,6,1,46
750,0,C3865,,C5720,445.0,6,1,46
750,0,C3890,,C5720,445.0,6,1,46
750,0,C390,,C5720,445.0,6,1,46
750,0,C4,,C5720,445.0,6,1,46
750,0,C403,,C5720,445.0,6,1,52
750,0,C403,,C5720,445.0,6,1,46
750,0,C4265,,C5720,445.0,6,1,46
750,0,C4265,,C5720,445.0,6,1,46
750,0,C4265,,C5720,445.0,6,1,46
750,0,C428,,C5720,445.0,6,1,46
750,0,C445,,C5720,445.0,6,1,46
750,0,C462,,C5720,445.0,6,1,46
750,0,C4711,,C5720,445.0,6,1,46
750,0,C487,,C5720,445.0,6,1,46
750,0,C487,,C5720,445.0,6,1,46
750,0,C5,,C5720,445.0,6,1,46
750,0,C50,,C5720,445.0,6,1,46
750,0,C5015,,C5720,445.0,6,1,46
750,0,C532,,C5720,445.0,6,1,46
750,0,C534,,C5720,445.0,6,1,46
750,0,C537,,C5720,445.0,6,1,46
750,0,C542,,C5720,445.0,6,1,46
750,0,C5905,,C5720,445.0,6,1,46
750,0,C624,,C5720,445.0,6,1,46
750,0,C63,,C5720,445.0,6,1,46
750,0,C659,,C5720,445.0,6,1,46
750,0,C664,,C5720,445.0,6,1,46
750,0,C668,,C5720,445.0,6,1,46
750,0,C674,,C5720,445.0,6,1,46
750,0,C674,,C5720,445.0,6,1,46
750,0,C684,,C5720,445.0,6,1,46
750,0,C707,,C5720,445.0,6,1,46
750,0,C735,,C5720,445.0,6,1,46
750,0,C749,,C5720,445.0,6,1,46
750,0,C76,,C5720,445.0,6,1,46
750,0,C780,,C5720,445.0,6,1,46
750,0,C807,,C5720,445.0,6,1,46
750,0,C816,,C5720,445.0,6,1,46
750,0,C837,,C5720,445.0,6,1,46
750,0,C837,,C5720,445.0,6,1,46
750,0,C852,,C5720,445.0,6,1,46
750,0,C896,,C5720,445.0,6,1,46
750,0,C946,,C5720,445.0,6,1,46
750,0,C953,,C5720,445.0,6,1,46
750,0,C996,,C5720,445.0,6,1,52
750,0,C996,,C5720,445.0,6,1,46
750,12,C2486,,C1707,,6,9,3015
750,35,C8177,,C7632,,6,10,592
750,36,C20510,,C7632,,6,10,592
750,55,C24450,137.0,C4920,137.0,17,9,702
750,8,C1707,,C2486,,6,6,2975
751,0,C1065,389.0,C5713,,17,1,117
751,0,C20473,,C2519,445.0,6,1,52
751,0,C2519,445.0,C20473,,6,1,46
751,0,C3097,,C612,389.0,17,1,236
751,0,C3320,,C706,80.0,6,8,4102
751,0,C5713,,C1065,389.0,17,1,80
751,0,C612,389.0,C3097,,17,1,193
751,0,C706,80.0,C2538,,6,4,511
751,0,C706,80.0,C3320,,6,7,4129
751,1,C2538,,C706,80.0,6,7,2961
751,11,C3097,,C612,135.0,6,8,1300
751,11,C3097,,C612,,6,7,795
751,11,C612,135.0,C3097,,6,6,884
751,11,C612,,C3097,,6,5,664
751,13,C1065,445.0,C920,,6,9,1653
751,13,C920,,C1065,445.0,6,13,4217
751,34,C3029,,C5720,445.0,6,4,278
751,34,C5720,445.0,C3029,,6,2,186
751,35,C15818,,C7632,,6,10,528
751,35,C23098,,C7632,,6,10,592
751,35,C24954,,C10022,,6,10,592
751,35,C24954,,C7632,,6,10,592
751,61,C5474,,C3088,,6,4,392
752,0,C16054,,C19924,,6,1,46
752,0,C19924,,C16054,,6,1,64
752,0,C3083,,C5788,,6,1,64
752,0,C5279,,C528,389.0,6,10,2539
752,0,C5279,,C528,389.0,6,8,2294
752,0,C528,389.0,C5279,,6,9,4207
752,0,C528,389.0,C5279,,6,7,826
752,0,C5788,,C3083,,6,1,46
752,10,C4651,,C1707,,6,6,1209
752,31,C4891,,C5721,445.0,6,5,620
752,38,C1015,,C788,,6,2,92
752,6,C1707,,C4651,,6,4,2751
752,9,C3688,,C4116,,6,3,144
753,0,C16054,,C19924,,6,1,46
753,0,C19924,,C16054,,6,1,64
753,0,C3083,,C5788,,6,1,64
753,0,C3083,,C5788,,6,1,64
753,0,C5788,,C3083,,6,1,46
753,0,C5788,,C3083,,6,1,46
753,10,C3235,,C1685,,6,6,1219
753,15,C788,,C1707,,6,6,1213
753,35,C8177,,C7632,,6,10,592
753,5,C1685,,C3235,,6,4,2748
753,6,C1707,,C788,,6,4,2755
753,61,C5474,,C1970,,6,4,392
753,61,C5720,445.0,C8998,2010.0,6,3,279
753,61,C5720,445.0,C8998,,6,3,279
753,61,C8998,2010.0,C5720,445.0,6,6,417
753,61,C8998,,C5720,445.0,6,6,417
754,0,C1672,,C706,80.0,6,7,2964
754,0,C1845,137.0,C4174,137.0,17,2,156
754,0,C1845,138.0,C586,138.0,17,1,208
754,0,C3083,,C5788,,6,1,64
754,0,C4174,137.0,C1845,137.0,17,2,180
754,0,C528,,C5626,,6,5,1556
754,0,C529,389.0,C5433,,6,9,1825
754,0,C529,389.0,C5433,,6,10,4175
754,0,C529,389.0,C5433,,6,8,1779
754,0,C5433,,C529,389.0,6,10,3252
754,0,C5433,,C529,389.0,6,12,3689
754,0,C5433,,C529,389.0,6,10,3252
754,0,C5433,,C625,,1,2,120
754,0,C5788,,C3083,,6,1,46
754,0,C625,,C5433,,1,2,120
754,0,C706,80.0,C1672,,6,4,511
754,10,C2735,,C1685,,6,9,3577
754,11,C5433,,C625,445.0,6,770,93997
754,11,C625,445.0,C5433,,6,768,86458
754,13,C1845,,C586,139.0,6,12,1509
754,13,C1845,,C586,139.0,6,13,1533
754,13,C586,139.0,C1845,,6,10,1562
754,13,C586,139.0,C1845,,6,11,1667
754,20,C1707,,C3841,,6,35149,52719316
754,20,C3841,,C1707,,6,19157,881371
754,22,C467,135.0,C5433,,6,6,800
754,22,C467,,C5433,,6,5,1332
754,22,C5433,,C467,135.0,6,8,862
754,22,C5433,,C467,,6,7,1241
754,48,C5721,445.0,C2372,,6,36,9027
754,49,C2372,,C5721,445.0,6,37,6868
754,6,C1685,,C2735,,6,6,2973
754,9,C3688,,C24735,,6,3,144
755,0,C16054,,C19924,,6,1,46
755,0,C1845,,C586,389.0,17,1,194
755,0,C19924,,C16054,,6,1,64
755,0,C3083,,C5788,,6,1,64
755,0,C528,,C5626,,6,7,2003
755,0,C528,,C5626,,6,6,1918
755,0,C5788,,C3083,,6,1,46
755,0,C586,389.0,C1845,,17,1,193
755,0,C706,80.0,C2329,,6,4,511
755,12,C1845,,C586,139.0,6,14,4312
755,12,C586,139.0,C1845,,6,12,1411
755,35,C3193,2432.0,C5721,445.0,6,4,278
755,35,C5721,445.0,C3193,2432.0,6,2,186
755,38,C1015,,C714,,6,2,92
755,60,C2329,,C706,80.0,6,8,2962
755,60,C5474,,C1970,,6,4,384
755,60,C5474,,C3088,,6,4,392
755,61,C5478,443.0,C443,,6,44,17275
755,9,C4087,,C3319,,6,3,144
755,9,C4087,,C2486,,6,3,144
756,0,C1685,,C843,,6,4,413
756,0,C1685,,C843,,6,4,414
756,0,C1823,,C1971,,1,1,60
756,0,C1971,,C1823,,1,1,60
756,0,C4207,,C457,389.0,6,8,2164
756,0,C457,389.0,C4207,,6,4,1548
756,0,C457,389.0,C794,,17,1,193
756,0,C528,389.0,C3300,,6,6,800
756,0,C528,389.0,C3300,,17,1,195
756,0,C528,389.0,C3300,,6,10,9687
756,0,C625,389.0,C794,,17,1,195
756,0,C625,88.0,C794,,6,4,501
756,0,C625,88.0,C794,,6,5,1731
756,0,C625,88.0,C794,,6,6,1738
756,0,C625,88.0,C794,,6,5,360
756,0,C625,88.0,C794,,6,6,1774
756,0,C625,88.0,C794,,6,6,1764
756,0,C625,88.0,C794,,6,6,1766
756,0,C625,88.0,C794,,6,5,1612
756,0,C625,88.0,C794,,6,5,1610
756,0,C625,88.0,C794,,6,6,1764
756,0,C625,88.0,C794,,6,6,1794
756,0,C794,,C625,88.0,6,4,421
756,0,C794,,C625,88.0,6,5,547
756,0,C794,,C625,88.0,6,6,1792
756,0,C794,,C625,88.0,6,5,2638
756,0,C794,,C625,88.0,6,6,1820
756,0,C794,,C625,88.0,6,6,1805
756,0,C794,,C625,88.0,6,6,1806
756,0,C794,,C625,88.0,6,5,1608
756,0,C794,,C625,88.0,6,5,1602
756,0,C794,,C457,389.0,17,1,193
756,0,C794,,C625,88.0,6,6,1805
756,0,C794,,C625,88.0,6,6,1819
756,0,C794,,C625,389.0,17,1,192
756,0,C843,,C1685,,6,5,847
756,0,C843,,C1685,,6,5,847
756,1,C457,389.0,C794,,6,11,8644
756,1,C794,,C457,389.0,6,13,3793
756,10,C4798,,C1685,,6,9,2945
756,10,C745,,C1685,,6,6,1222
756,11,C457,445.0,C794,,6,9,1905
756,11,C625,445.0,C794,,6,9,2359
756,11,C794,,C457,445.0,6,13,4257
756,11,C794,,C625,445.0,6,13,4276
756,15,C457,135.0,C794,,6,5,504
756,15,C794,,C457,135.0,6,7,644
756,16,C2300,,C585,445.0,6,20,4597
756,35,C457,,C794,,6,9,1552
756,35,C586,445.0,C794,,6,20,3846
756,35,C794,,C457,,6,11,3107
756,35,C794,,C586,445.0,6,24,6406
756,50,C1581,1433.0,C368,,6,5,236
756,50,C368,,C1581,1433.0,6,5,242
756,6,C1685,,C4798,,6,6,2972
756,6,C1685,,C745,,6,4,2752
756,60,C20101,,C25374,,17,4,336
756,60,C25374,,C20101,,17,4,224
756,60,C2588,,C846,,6,4,184
756,60,C4299,,C5721,445.0,6,17,2158
756,60,C846,,C2588,,6,4,184
757,0,C16054,,C19924,,6,1,46
757,0,C19924,,C16054,,6,1,64
757,0,C3083,,C5788,,6,1,64
757,0,C5788,,C3083,,6,1,46
757,0,C706,80.0,C5367,,6,4,511
757,1,C5367,,C706,80.0,6,7,2957
757,10,C217,,C1707,,6,9,2786
757,6,C1707,,C217,,6,6,2979
757,60,C3774,,C4384,161.0,17,4,428
758,0,C3083,,C5788,,6,1,64
758,0,C5788,,C3083,,6,1,46
758,10,C2645,,C1707,,6,6,1154
758,11,C400,,C1685,,6,9,2226
758,30,C5478,443.0,C25760,,6,24,7905
758,6,C1685,,C400,,6,6,2977
758,6,C1707,,C2645,,6,4,2576
759,0,C16054,,C19924,,6,1,46
