time,src_user_domain,dst_user_domain,src_computer,dst_computer,auth_type,logon_type,auth_orientation,success,success_flag
94,C1025$@DOM1,C1025$@DOM1,C1025,C561,Kerberos,Network,LogOn,Success,1
94,C104$@DOM1,C104$@DOM1,C105,C457,Kerberos,Network,LogOn,Success,1
94,C104$@DOM1,C104$@DOM1,C457,C457,?,Network,LogOff,Success,1
94,C1096$@DOM1,C1096$@DOM1,C1096,C625,Kerberos,Network,LogOn,Success,1
94,C1114$@DOM1,C1114$@DOM1,C1115,C101,Kerberos,Network,LogOn,Success,1
94,C1114$@DOM1,C1114$@DOM1,C1115,C1114,?,?,TGS,Success,1
94,C123$@DOM1,C123$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
94,C1237$@DOM1,C1237$@DOM1,C467,C467,?,Network,LogOff,Success,1
94,C1238$@DOM1,C1238$@DOM1,C1238,C1238,?,Network,LogOff,Success,1
94,C1238$@DOM1,C1238$@DOM1,C1238,C625,Kerberos,Network,LogOn,Success,1
94,C1238$@DOM1,C1238$@DOM1,C1238,C625,NTLM,Network,LogOn,Success,1
94,C1238$@DOM1,C1238$@DOM1,C1798,C1238,Kerberos,Network,LogOn,Success,1
94,C1238$@DOM1,C1238$@DOM1,C625,C625,?,Network,LogOff,Success,1
94,C1244$@DOM1,C1244$@DOM1,C1244,C2106,Kerberos,Network,LogOn,Success,1
94,C1300$@DOM1,C1300$@DOM1,C586,C586,?,Network,LogOff,Success,1
94,C131$@DOM1,C131$@DOM1,C131,C2106,Kerberos,Network,LogOn,Success,1
94,C1453$@DOM1,C1453$@DOM1,C1453,C586,Kerberos,Network,LogOn,Success,1
94,C1527$@DOM1,C1527$@DOM1,C1527,C1527,?,?,TGT,Fail,0
94,C1640$@DOM1,C1640$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
94,C1640$@DOM1,C1640$@DOM1,C2109,C2106,Kerberos,Network,LogOn,Success,1
94,C1703$@DOM1,C1703$@DOM1,C1703,C1703,?,Network,LogOff,Success,1
94,C1703$@DOM1,C1703$@DOM1,C1703,C1703,Kerberos,Network,LogOn,Success,1
94,C1710$@DOM1,U113@DOM1,C1710,C1710,Negotiate,NetworkCleartext,LogOn,Success,1
94,C1776$@DOM1,C1776$@DOM1,C1776,C2106,Kerberos,Network,LogOn,Success,1
94,C1776$@DOM1,C1776$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
94,C1807$@DOM1,C1807$@DOM1,C1807,C625,Kerberos,Network,LogOn,Success,1
94,C186$@DOM1,C186$@DOM1,C186,C2106,Kerberos,Network,LogOn,Success,1
94,C186$@DOM1,C186$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
94,C2058$@DOM1,C2058$@DOM1,C2058,C2106,Kerberos,Network,LogOn,Success,1
94,C2058$@DOM1,C2058$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
94,C2096$@?,C2096$@?,C25240,C25240,?,?,TGT,Fail,0
94,C2192$@DOM1,C2192$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
94,C2428$@DOM1,C2428$@DOM1,C2428,C529,Kerberos,Network,LogOn,Success,1
94,C2428$@DOM1,C2428$@DOM1,C529,C529,?,Network,LogOff,Success,1
94,C2614$@DOM1,C2614$@DOM1,C2614,C457,Kerberos,Network,LogOn,Success,1
94,C2614$@DOM1,C2614$@DOM1,C2614,C529,Kerberos,Network,LogOn,Success,1
94,C2614$@DOM1,C2614$@DOM1,C457,C457,?,Network,LogOff,Success,1
94,C2696$@DOM1,C2696$@DOM1,C467,C467,?,Network,LogOff,Success,1
94,C2732$@DOM1,C2732$@DOM1,C612,C612,?,Network,LogOff,Success,1
94,C2783$@DOM1,C2783$@DOM1,C2783,C2106,Kerberos,Network,LogOn,Success,1
94,C2788$@DOM1,C2788$@DOM1,C3263,C3263,?,?,TGT,Success,1
94,C2788$@DOM1,C2788$@DOM1,C3263,TGT,?,?,TGS,Success,1
94,C2792$@DOM1,C2792$@DOM1,C625,C625,?,Network,LogOff,Success,1
94,C2794$@DOM1,C2794$@DOM1,C2794,C467,?,?,TGS,Success,1
94,C2796$@DOM1,C2796$@DOM1,C2796,C457,NTLM,Network,LogOn,Success,1
94,C2798$@DOM1,C2798$@DOM1,C586,C586,?,Network,LogOff,Success,1
94,C2805$@DOM1,C2805$@DOM1,C467,C467,?,Network,LogOff,Success,1
94,C2807$@DOM1,C2807$@DOM1,C467,C467,?,Network,LogOff,Success,1
94,C2857$@DOM1,C2857$@DOM1,C2857,C1065,Kerberos,Network,LogOn,Success,1
94,C430$@DOM1,C430$@DOM1,C430,C457,Kerberos,Network,LogOn,Success,1
94,C457$@DOM1,C457$@DOM1,C457,C467,Kerberos,Network,LogOn,Success,1
94,C467$@DOM1,C467$@DOM1,C467,C467,?,Network,LogOff,Success,1
94,C467$@DOM1,C467$@DOM1,C467,C467,Kerberos,Network,LogOn,Success,1
94,C480$@DOM1,C480$@DOM1,C480,C625,Kerberos,Network,LogOn,Success,1
94,C480$@DOM1,C480$@DOM1,C625,C625,?,Network,LogOff,Success,1
94,C538$@DOM1,C538$@DOM1,C101,C101,?,Network,LogOff,Success,1
94,C538$@DOM1,C538$@DOM1,C539,C101,Kerberos,Network,LogOn,Success,1
94,C567$@DOM1,C567$@DOM1,C574,C101,Kerberos,Network,LogOn,Success,1
94,C567$@DOM1,C567$@DOM1,C574,C523,NTLM,Network,LogOn,Success,1
94,C5902$@DOM1,C5902$@DOM1,C467,C467,?,Network,LogOff,Success,1
94,C599$@DOM1,C599$@DOM1,C1619,C599,?,?,TGS,Success,1
94,C606$@DOM1,C606$@DOM1,C529,C529,?,Network,LogOff,Success,1
94,C762$@DOM1,C762$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
94,C762$@DOM1,C762$@DOM1,C457,C457,?,Network,LogOff,Success,1
94,C762$@DOM1,C762$@DOM1,C625,C625,?,Network,LogOff,Success,1
94,C762$@DOM1,C762$@DOM1,C762,C2106,Kerberos,Network,LogOn,Success,1
94,C762$@DOM1,C762$@DOM1,C762,C762,?,?,TGS,Success,1
94,C892$@DOM1,C892$@DOM1,C892,C892,?,?,TGS,Success,1
94,U1024@DOM1,U1024@DOM1,C3500,C1065,Kerberos,Network,LogOn,Success,1
94,U113@DOM1,C1710$@DOM1,C1710,C1710,?,?,AuthMap,Success,1
94,U189@DOM1,U189@DOM1,C2300,C2106,Kerberos,Network,LogOn,Success,1
94,U189@DOM1,U189@DOM1,C529,C529,?,Network,LogOff,Success,1
94,U189@DOM1,U189@DOM1,C585,C585,?,Network,LogOff,Success,1
94,U22@DOM1,U22@DOM1,C1065,C1065,?,Network,LogOff,Success,1
94,U22@DOM1,U22@DOM1,C1703,C1703,Kerberos,Network,LogOn,Success,1
94,U22@DOM1,U22@DOM1,C506,C1065,Kerberos,Network,LogOn,Success,1
94,U22@DOM1,U22@DOM1,C506,C586,Kerberos,Network,LogOn,Success,1
94,U22@DOM1,U22@DOM1,C586,C586,?,Network,LogOff,Success,1
94,U292@DOM1,U292@DOM1,C1968,C1766,?,?,TGS,Success,1
94,U292@DOM1,U292@DOM1,C1968,C1968,?,?,TGT,Success,1
94,U2@DOM1,U2@DOM1,C7,C7,?,Network,LogOff,Success,1
94,U31@DOM1,U31@DOM1,C457,C457,?,Network,LogOff,Success,1
94,U34@DOM1,U34@DOM1,C921,C921,?,Network,LogOff,Success,1
94,U34@DOM1,U34@DOM1,C921,C921,Kerberos,Network,LogOn,Success,1
94,U66@DOM1,U66@DOM1,C1697,C1697,?,Network,LogOff,Success,1
94,U66@DOM1,U66@DOM1,C1697,C1697,Kerberos,Network,LogOn,Success,1
94,U66@DOM1,U66@DOM1,C1823,C2907,?,?,TGS,Success,1
94,U66@DOM1,U66@DOM1,C2084,C2084,?,Network,LogOff,Success,1
94,U66@DOM1,U66@DOM1,C2084,C2084,Kerberos,Network,LogOn,Success,1
94,U6@DOM1,U6@DOM1,C529,C529,?,Network,LogOff,Success,1
94,U6@DOM1,U6@DOM1,C625,C625,?,Network,LogOff,Success,1
94,U75@DOM1,U75@DOM1,C1710,C1710,?,?,TGS,Success,1
94,U75@DOM1,U75@DOM1,C1710,C1710,?,?,TGT,Success,1
94,U75@DOM1,U75@DOM1,C467,C467,?,Network,LogOff,Success,1
94,U94@DOM1,U94@DOM1,C7,C7,?,Network,LogOff,Success,1
94,U94@DOM1,U94@DOM1,C7,C7,NTLM,Network,LogOn,Success,1
94,U982@DOM1,U982@DOM1,C1866,C586,Kerberos,Network,LogOn,Success,1
95,ANONYMOUS LOGON@C2106,ANONYMOUS LOGON@C2106,C3137,C2106,NTLM,Network,LogOn,Success,1
95,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C1092,C586,NTLM,Network,LogOn,Success,1
95,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C1336,C586,NTLM,Network,LogOn,Success,1
95,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C2577,C586,NTLM,Network,LogOn,Success,1
95,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C586,C586,?,Network,LogOff,Success,1
95,C1019$@DOM1,C1019$@DOM1,C529,C529,?,Network,LogOff,Success,1
95,C1020$@DOM1,C1020$@DOM1,C586,C586,?,Network,LogOff,Success,1
95,C104$@DOM1,C104$@DOM1,C105,C457,Kerberos,Network,LogOn,Success,1
95,C104$@DOM1,C104$@DOM1,C457,C457,?,Network,LogOff,Success,1
95,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,1
95,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,1
95,C1081$@DOM1,C1081$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
95,C1092$@DOM1,C1092$@DOM1,C1092,C586,Kerberos,Network,LogOn,Success,1
95,C1114$@DOM1,C1114$@DOM1,C1115,C1085,Kerberos,Network,LogOn,Success,1
95,C1316$@DOM1,C1316$@DOM1,C1065,C1065,?,Network,LogOff,Success,1
95,C1336$@DOM1,C1336$@DOM1,C1336,C586,Kerberos,Network,LogOn,Success,1
95,C1483$@DOM1,C1483$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
95,C1580$@DOM1,C1580$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
95,C1617$@DOM1,C1617$@DOM1,C988,C988,?,Network,LogOff,Success,1
95,C1640$@DOM1,C1640$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
95,C1640$@DOM1,C1640$@DOM1,C2109,C2106,Kerberos,Network,LogOn,Success,1
95,C1640$@DOM1,C1640$@DOM1,C2110,C2106,Kerberos,Network,LogOn,Success,1
95,C1646$@DOM1,C1646$@DOM1,C1646,C1065,?,?,TGS,Success,1
95,C1646$@DOM1,C1646$@DOM1,C1646,C1640,?,?,TGS,Success,1
95,C1646$@DOM1,C1646$@DOM1,C1646,C467,?,?,TGS,Success,1
95,C1646$@DOM1,C1646$@DOM1,C1646,C467,Kerberos,Network,LogOn,Success,1
95,C1766$@DOM1,C1766$@DOM1,C1968,C1766,?,?,TGS,Success,1
95,C1776$@DOM1,C1776$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
95,C178$@DOM1,C178$@DOM1,C178,C612,NTLM,Network,LogOn,Success,1
95,C1843$@DOM1,C1843$@DOM1,C1843,C1065,Kerberos,Network,LogOn,Success,1
95,C186$@DOM1,C186$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
95,C1914$@DOM1,C1914$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
95,C209$@DOM1,C209$@DOM1,C1065,C1065,?,Network,LogOff,Success,1
95,C2157$@DOM1,C2157$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
95,C2157$@DOM1,C2157$@DOM1,C2158,C1640,?,?,TGS,Success,1
95,C2157$@DOM1,C2157$@DOM1,C2158,C2106,Kerberos,Network,LogOn,Success,1
95,C2157$@DOM1,C2157$@DOM1,C2158,C2158,?,?,TGT,Success,1
95,C2317$@DOM1,C2317$@DOM1,C2317,C457,Kerberos,Network,LogOn,Success,1
95,C2359$@DOM1,C2359$@DOM1,C2359,C457,Kerberos,Network,LogOn,Success,1
95,C2486$@DOM1,C2486$@DOM1,C1065,C1065,?,Network,LogOff,Success,1
95,C2535$@DOM1,C2535$@DOM1,C528,C528,?,Network,LogOff,Success,1
95,C2577$@DOM1,C2577$@DOM1,C2577,C586,Kerberos,Network,LogOn,Success,1
95,C2692$@DOM1,C2692$@DOM1,C2693,C1065,Kerberos,Network,LogOn,Success,1
95,C2783$@DOM1,C2783$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
95,C2788$@DOM1,C2788$@DOM1,C528,C528,?,Network,LogOff,Success,1
95,C2796$@DOM1,C2796$@DOM1,C528,C528,?,Network,LogOff,Success,1
95,C2829$@DOM1,C2829$@DOM1,C2829,C2106,Kerberos,Network,LogOn,Success,1
95,C2871$@DOM1,C2871$@DOM1,C2871,C529,Kerberos,Network,LogOn,Success,1
95,C3137$@DOM1,C3137$@DOM1,C3137,C2106,Kerberos,Network,LogOn,Success,1
95,C3724$@DOM1,C3724$@DOM1,C3724,C3724,?,Network,LogOff,Success,1
95,C3724$@DOM1,C3724$@DOM1,C3724,C3724,Kerberos,Network,LogOn,Success,1
95,C395$@DOM1,C395$@DOM1,C231,C231,?,Network,LogOff,Success,1
95,C395$@DOM1,C395$@DOM1,C395,C231,Kerberos,Network,LogOn,Success,1
95,C441$@DOM1,C441$@DOM1,C1065,C1065,?,Network,LogOff,Success,1
95,C441$@DOM1,C441$@DOM1,C586,C586,?,Network,LogOff,Success,1
95,C467$@DOM1,C467$@DOM1,C467,C467,?,Network,LogOff,Success,1
95,C467$@DOM1,C467$@DOM1,C467,C467,Kerberos,Network,LogOn,Success,1
95,C523$@DOM1,C523$@DOM1,C523,C523,?,?,TGS,Success,1
95,C5487$@DOM1,C5487$@DOM1,C5487,C2106,Kerberos,Network,LogOn,Success,1
95,C567$@DOM1,C567$@DOM1,C574,C553,Kerberos,Network,LogOn,Success,1
95,C942$@DOM1,C942$@DOM1,C942,C528,NTLM,Network,LogOn,Success,1
95,C97$@DOM1,C97$@DOM1,C97,C2106,Kerberos,Network,LogOn,Success,1
95,LOCAL SERVICE@C3025,LOCAL SERVICE@C3025,C3025,C3025,Negotiate,Service,LogOn,Success,1
95,U1024@DOM1,U1024@DOM1,C586,C586,?,Network,LogOff,Success,1
95,U104@DOM1,U104@DOM1,C2106,C2106,?,Network,LogOff,Success,1
95,U104@DOM1,U104@DOM1,C3137,C2106,Kerberos,Network,LogOn,Success,1
95,U113@DOM1,U113@DOM1,C1710,C1710,?,?,TGS,Success,1
95,U113@DOM1,U113@DOM1,C1710,C1710,?,?,TGT,Success,1
95,U143@DOM1,U143@DOM1,C2106,C2106,?,Network,LogOff,Success,1
95,U14@DOM1,U14@DOM1,C433,C433,?,Network,LogOff,Success,1
95,U176@DOM1,U176@DOM1,C743,C743,?,Network,LogOff,Success,1
95,U18@DOM1,U18@DOM1,C2086,C528,Kerberos,Network,LogOn,Success,1
95,U19@DOM1,U19@DOM1,C229,C229,?,Network,LogOff,Success,1
95,U19@DOM1,U19@DOM1,C229,C229,Kerberos,Network,LogOn,Success,1
95,U1@DOM1,U1@DOM1,C1191,C1191,?,?,TGT,Success,1
95,U1@DOM1,U1@DOM1,C1191,U25,?,?,TGS,Success,1
95,U22@DOM1,U22@DOM1,C1065,C1065,?,Network,LogOff,Success,1
95,U22@DOM1,U22@DOM1,C2106,C2106,?,Network,LogOff,Success,1
95,U22@DOM1,U22@DOM1,C477,C2106,Kerberos,Network,LogOn,Success,1
95,U22@DOM1,U22@DOM1,C506,C1065,Kerberos,Network,LogOn,Success,1
95,U22@DOM1,U22@DOM1,C506,C586,Kerberos,Network,LogOn,Success,1
95,U22@DOM1,U22@DOM1,C586,C586,?,Network,LogOff,Success,1
95,U254@DOM1,U254@DOM1,C1590,C1772,Kerberos,Network,LogOn,Success,1
95,U27@DOM1,U27@DOM1,C616,C1722,Kerberos,Network,LogOn,Success,1
95,U356@DOM1,U356@DOM1,C1065,C1065,?,Network,LogOff,Success,1
95,U356@DOM1,U356@DOM1,C555,C1065,Kerberos,Network,LogOn,Success,1
95,U35@DOM1,U35@DOM1,C528,C528,?,Network,LogOff,Success,1
95,U4@DOM1,U4@DOM1,C229,C229,?,Network,LogOff,Success,1
95,U4@DOM1,U4@DOM1,C229,C229,Kerberos,Network,LogOn,Success,1
95,U63@DOM1,U63@DOM1,C1755,C1755,?,Network,LogOff,Success,1
95,U66@DOM1,U66@DOM1,C245,C245,Kerberos,Network,LogOn,Success,1
95,U66@DOM1,U66@DOM1,C832,C832,?,Network,LogOff,Success,1
95,U66@DOM1,U66@DOM1,C832,C832,Kerberos,Network,LogOn,Success,1
95,U87@DOM1,U87@DOM1,C1772,C1772,?,Network,LogOff,Success,1
95,U87@DOM1,U87@DOM1,C1772,C1772,Kerberos,Network,LogOn,Success,1
95,U932@DOM1,U932@DOM1,C1065,C1065,?,Network,LogOff,Success,1
95,U932@DOM1,U932@DOM1,C178,C1065,Kerberos,Network,LogOn,Success,1
95,U932@DOM1,U932@DOM1,C178,C1640,?,?,TGS,Success,1
95,U932@DOM1,U932@DOM1,C178,C528,Kerberos,Network,LogOn,Success,1
95,U932@DOM1,U932@DOM1,C178,C586,Kerberos,Network,LogOn,Success,1
95,U94@DOM1,U2@DOM1,C1681,C1681,?,?,AuthMap,Success,1
95,U94@DOM1,U94@DOM1,C1681,C1681,?,?,TGS,Success,1
95,U94@DOM1,U94@DOM1,C1681,C1681,?,?,TGT,Success,1
95,U94@DOM1,U94@DOM1,C1681,C1681,Negotiate,Service,LogOn,Success,1
96,ANONYMOUS LOGON@C2606,ANONYMOUS LOGON@C2606,C2606,C2606,?,Network,LogOff,Success,1
96,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C532,C586,NTLM,Network,LogOn,Success,1
96,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C586,C586,?,Network,LogOff,Success,1
96,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C898,C586,NTLM,Network,LogOn,Success,1
96,C104$@DOM1,C104$@DOM1,C101,C101,?,Network,LogOff,Success,1
96,C104$@DOM1,C104$@DOM1,C523,C523,?,Network,LogOff,Success,1
96,C1073$@DOM1,C1073$@DOM1,C586,C586,?,Network,LogOff,Success,1
96,C1083$@DOM1,C1083$@DOM1,C586,C586,?,Network,LogOff,Success,1
96,C1114$@DOM1,C1114$@DOM1,C101,C101,?,Network,LogOff,Success,1
96,C1114$@DOM1,C1114$@DOM1,C1115,C101,Kerberos,Network,LogOn,Success,1
96,C1254$@DOM1,C1254$@DOM1,C586,C586,?,Network,LogOff,Success,1
96,C1278$@DOM1,C1278$@DOM1,C1278,C625,Kerberos,Network,LogOn,Success,1
96,C1526$@DOM1,SYSTEM@C1526,C1526,C1526,Negotiate,Service,LogOn,Success,1
96,C1617$@DOM1,C1617$@DOM1,C1618,C523,Kerberos,Network,LogOn,Success,1
96,C1617$@DOM1,C1617$@DOM1,C523,C523,?,Network,LogOff,Success,1
96,C1646$@DOM1,C1646$@DOM1,C1065,C1065,?,Network,LogOff,Success,1
96,C1646$@DOM1,C1646$@DOM1,C1646,C1065,Kerberos,Network,LogOn,Success,1
96,C1646$@DOM1,C1646$@DOM1,C1646,C467,Kerberos,Network,LogOn,Success,1
96,C1646$@DOM1,C1646$@DOM1,C1646,C586,Kerberos,Network,LogOn,Success,1
96,C1646$@DOM1,C1646$@DOM1,C586,C586,?,Network,LogOff,Success,1
96,C165$@DOM1,C165$@DOM1,C165,C457,Kerberos,Network,LogOn,Success,1
96,C2356$@DOM1,C2356$@DOM1,C2356,C457,Kerberos,Network,LogOn,Success,1
96,C2425$@DOM1,C2425$@DOM1,C2426,C2426,?,?,TGT,Success,1
96,C2425$@DOM1,C2425$@DOM1,C2426,C625,?,?,TGS,Success,1
96,C2425$@DOM1,C2425$@DOM1,C2426,C625,Kerberos,Network,LogOn,Success,1
96,C2425$@DOM1,C2425$@DOM1,C625,C625,?,Network,LogOff,Success,1
96,C2441$@DOM1,C2441$@DOM1,C2442,C2442,?,?,TGT,Success,1
96,C2441$@DOM1,C2441$@DOM1,C2442,C457,?,?,TGS,Success,1
96,C2441$@DOM1,C2441$@DOM1,C2442,C457,Kerberos,Network,LogOn,Success,1
96,C2441$@DOM1,C2441$@DOM1,C457,C457,?,Network,LogOff,Success,1
96,C2445$@DOM1,C2445$@DOM1,C2446,C2446,?,?,TGT,Success,1
96,C2445$@DOM1,C2445$@DOM1,C2446,C457,?,?,TGS,Success,1
96,C2445$@DOM1,C2445$@DOM1,C2446,C457,Kerberos,Network,LogOn,Success,1
96,C2445$@DOM1,C2445$@DOM1,C457,C457,?,Network,LogOff,Success,1
96,C2519$@DOM1,C2519$@DOM1,C467,C467,?,Network,LogOff,Success,1
96,C2529$@DOM1,C2529$@DOM1,C467,C467,?,Network,LogOff,Success,1
96,C2594$@DOM1,C2594$@DOM1,C2594,C586,Kerberos,Network,LogOn,Success,1
96,C2614$@DOM1,C2614$@DOM1,C2614,C457,Kerberos,Network,LogOn,Success,1
96,C2614$@DOM1,C2614$@DOM1,C457,C457,?,Network,LogOff,Success,1
96,C2852$@DOM1,C2852$@DOM1,C2852,C1065,Kerberos,Network,LogOn,Success,1
96,C2852$@DOM1,C2852$@DOM1,C2852,TGT,?,?,TGS,Success,1
96,C2859$@DOM1,C2859$@DOM1,C2859,C612,Kerberos,Network,LogOn,Success,1
96,C2895$@DOM1,C2895$@DOM1,C2895,C625,Kerberos,Network,LogOn,Success,1
96,C3450$@DOM1,C3450$@DOM1,C625,C625,?,Network,LogOff,Success,1
96,C395$@DOM1,C395$@DOM1,C1973,C1973,?,Network,LogOff,Success,1
96,C395$@DOM1,C395$@DOM1,C1973,C1973,Kerberos,Network,LogOn,Success,1
96,C459$@DOM1,C459$@DOM1,C459,C1065,Kerberos,Network,LogOn,Success,1
96,C501$@DOM1,C501$@DOM1,C501,C467,Kerberos,Network,LogOn,Success,1
96,C532$@DOM1,C532$@DOM1,C532,C586,Kerberos,Network,LogOn,Success,1
96,C538$@DOM1,C538$@DOM1,C101,C101,?,Network,LogOff,Success,1
96,C538$@DOM1,C538$@DOM1,C539,C101,Kerberos,Network,LogOn,Success,1
96,C567$@DOM1,C567$@DOM1,C574,C523,Kerberos,Network,LogOn,Success,1
96,C599$@DOM1,C599$@DOM1,C1619,C599,?,?,TGS,Success,1
96,C764$@DOM1,C764$@DOM1,C764,C467,Kerberos,Network,LogOn,Success,1
96,C79$@DOM1,C79$@DOM1,C79,C457,Kerberos,Network,LogOn,Success,1
96,C898$@DOM1,C898$@DOM1,C898,C586,Kerberos,Network,LogOn,Success,1
96,U18@DOM1,U18@DOM1,C2086,C457,Kerberos,Network,LogOn,Success,1
96,U22@DOM1,U22@DOM1,C1065,C1065,?,Network,LogOff,Success,1
96,U22@DOM1,U22@DOM1,C506,C1065,Kerberos,Network,LogOn,Success,1
96,U22@DOM1,U22@DOM1,C506,C586,Kerberos,Network,LogOn,Success,1
96,U22@DOM1,U22@DOM1,C586,C586,?,Network,LogOff,Success,1
96,U32@DOM1,U32@DOM1,C1940,C1940,?,Network,LogOff,Success,1
96,U3@DOM1,U3@DOM1,C457,C457,?,Network,LogOff,Success,1
96,U3@DOM1,U3@DOM1,C586,C586,?,Network,LogOff,Success,1
96,U4@DOM1,U4@DOM1,C625,C625,?,Network,LogOff,Success,1
96,U61@DOM1,U61@DOM1,C1581,C1581,?,Network,LogOff,Success,1
96,U6@DOM1,U6@DOM1,C1065,C1065,?,Network,LogOff,Success,1
96,U6@DOM1,U6@DOM1,C457,C457,?,Network,LogOff,Success,1
96,U6@DOM1,U6@DOM1,C92,C1065,Kerberos,Network,LogOn,Success,1
96,U78@DOM1,U78@DOM1,C1848,C1848,?,?,TGS,Success,1
96,U78@DOM1,U78@DOM1,C1848,C1848,?,?,TGT,Success,1
96,U78@DOM1,U78@DOM1,C1848,C1848,?,Interactive,LogOff,Success,1
96,U78@DOM1,U78@DOM1,C1848,U20,?,?,TGS,Success,1
97,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C48,C586,NTLM,Network,LogOn,Success,1
97,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C586,C586,?,Network,LogOff,Success,1
97,C104$@DOM1,C104$@DOM1,C105,C104,?,?,TGS,Success,1
97,C104$@DOM1,C104$@DOM1,C105,C586,Kerberos,Network,LogOn,Success,1
97,C104$@DOM1,C104$@DOM1,C586,C586,?,Network,LogOff,Success,1
97,C104$@DOM1,C104$@DOM1,C612,C612,?,Network,LogOff,Success,1
97,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,1
97,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,1
97,C1085$@DOM1,C1085$@DOM1,C467,C467,?,Network,LogOff,Success,1
97,C1085$@DOM1,C1085$@DOM1,C612,C612,?,Network,LogOff,Success,1
97,C1114$@DOM1,C1114$@DOM1,C1115,C586,Kerberos,Network,LogOn,Success,1
97,C123$@DOM1,C123$@DOM1,C527,C1085,Kerberos,Network,LogOn,Success,1
97,C1270$@DOM1,C1270$@DOM1,C1270,C528,Kerberos,Network,LogOn,Success,1
97,C1468$@DOM1,C1468$@DOM1,C586,C586,?,Network,LogOff,Success,1
97,C1480$@DOM1,C1480$@DOM1,C586,C586,?,Network,LogOff,Success,1
97,C1617$@DOM1,C1617$@DOM1,C612,C612,?,Network,LogOff,Success,1
97,C1646$@DOM1,C1646$@DOM1,C467,C467,?,Network,LogOff,Success,1
97,C1690$@DOM1,C1690$@DOM1,C1690,C586,?,?,TGS,Success,1
97,C1690$@DOM1,C1690$@DOM1,C1690,C586,Kerberos,Network,LogOn,Success,1
97,C182$@DOM1,C182$@DOM1,C586,C586,?,Network,LogOff,Success,1
97,C185$@DOM1,U33@C185,C185,C185,Negotiate,Batch,LogOn,Success,1
97,C186$@DOM1,C186$@DOM1,C186,C529,NTLM,Network,LogOn,Success,1
97,C2345$@DOM1,C2345$@DOM1,C2346,C2346,?,?,TGT,Success,1
97,C2345$@DOM1,C2345$@DOM1,C2346,C457,?,?,TGS,Success,1
97,C2345$@DOM1,C2345$@DOM1,C2346,C457,Kerberos,Network,LogOn,Success,1
97,C2345$@DOM1,C2345$@DOM1,C457,C457,?,Network,LogOff,Success,1
97,C2441$@DOM1,C2441$@DOM1,C2442,C2442,?,?,TGT,Success,1
97,C2441$@DOM1,C2441$@DOM1,C2442,C457,?,?,TGS,Success,1
97,C2441$@DOM1,C2441$@DOM1,C2442,C457,Kerberos,Network,LogOn,Success,1
97,C2441$@DOM1,C2441$@DOM1,C457,C457,?,Network,LogOff,Success,1
97,C2445$@DOM1,C2445$@DOM1,C2446,C2446,?,?,TGT,Success,1
97,C2445$@DOM1,C2445$@DOM1,C2446,C457,?,?,TGS,Success,1
97,C2445$@DOM1,C2445$@DOM1,C2446,C457,Kerberos,Network,LogOn,Success,1
97,C2445$@DOM1,C2445$@DOM1,C457,C457,?,Network,LogOff,Success,1
97,C2449$@DOM1,C2449$@DOM1,C2450,C2450,?,?,TGT,Success,1
97,C2449$@DOM1,C2449$@DOM1,C2450,C457,?,?,TGS,Success,1
97,C2449$@DOM1,C2449$@DOM1,C2450,C457,Kerberos,Network,LogOn,Success,1
97,C2449$@DOM1,C2449$@DOM1,C457,C457,?,Network,LogOff,Success,1
97,C2627$@DOM1,C2627$@DOM1,C586,C586,?,Network,LogOff,Success,1
97,C270$@DOM1,C270$@DOM1,C586,C586,?,Network,LogOff,Success,1
97,C2710$@DOM1,C2710$@DOM1,C1065,C1065,?,Network,LogOff,Success,1
